"","vector","type","label","units","parent_vector","aggregation","details"
"6187","v_CA16_6384","Male","Indo-Iranian languages","Number","v_CA16_6267","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Indo-Iranian languages"
"6188","v_CA16_6385","Female","Indo-Iranian languages","Number","v_CA16_6268","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Indo-Iranian languages"
"6189","v_CA16_6386","Total","Indo-Aryan languages","Number","v_CA16_6383","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Indo-Iranian languages; Indo-Aryan languages"
"6190","v_CA16_6387","Male","Indo-Aryan languages","Number","v_CA16_6384","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Indo-Iranian languages; Indo-Aryan languages"
"6191","v_CA16_6388","Female","Indo-Aryan languages","Number","v_CA16_6385","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Indo-Iranian languages; Indo-Aryan languages"
"6192","v_CA16_6389","Total","Bengali","Number","v_CA16_6386","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Indo-Iranian languages; Indo-Aryan languages; Bengali"
"6193","v_CA16_6390","Male","Bengali","Number","v_CA16_6387","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Indo-Iranian languages; Indo-Aryan languages; Bengali"
"6194","v_CA16_6391","Female","Bengali","Number","v_CA16_6388","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Indo-Iranian languages; Indo-Aryan languages; Bengali"
"6195","v_CA16_6392","Total","Gujarati","Number","v_CA16_6386","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Indo-Iranian languages; Indo-Aryan languages; Gujarati"
"6196","v_CA16_6393","Male","Gujarati","Number","v_CA16_6387","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Indo-Iranian languages; Indo-Aryan languages; Gujarati"
"6197","v_CA16_6394","Female","Gujarati","Number","v_CA16_6388","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Indo-Iranian languages; Indo-Aryan languages; Gujarati"
"6198","v_CA16_6395","Total","Hindi","Number","v_CA16_6386","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Indo-Iranian languages; Indo-Aryan languages; Hindi"
"6199","v_CA16_6396","Male","Hindi","Number","v_CA16_6387","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Indo-Iranian languages; Indo-Aryan languages; Hindi"
"6200","v_CA16_6397","Female","Hindi","Number","v_CA16_6388","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Indo-Iranian languages; Indo-Aryan languages; Hindi"
"6201","v_CA16_6398","Total","Kashmiri","Number","v_CA16_6386","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Indo-Iranian languages; Indo-Aryan languages; Kashmiri"
"6202","v_CA16_6399","Male","Kashmiri","Number","v_CA16_6387","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Indo-Iranian languages; Indo-Aryan languages; Kashmiri"
"6203","v_CA16_6400","Female","Kashmiri","Number","v_CA16_6388","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Indo-Iranian languages; Indo-Aryan languages; Kashmiri"
"6204","v_CA16_6401","Total","Konkani","Number","v_CA16_6386","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Indo-Iranian languages; Indo-Aryan languages; Konkani"
"6205","v_CA16_6402","Male","Konkani","Number","v_CA16_6387","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Indo-Iranian languages; Indo-Aryan languages; Konkani"
"6206","v_CA16_6403","Female","Konkani","Number","v_CA16_6388","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Indo-Iranian languages; Indo-Aryan languages; Konkani"
"6207","v_CA16_6404","Total","Marathi","Number","v_CA16_6386","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Indo-Iranian languages; Indo-Aryan languages; Marathi"
"6208","v_CA16_6405","Male","Marathi","Number","v_CA16_6387","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Indo-Iranian languages; Indo-Aryan languages; Marathi"
