,vector,type,label,units,parent_vector,aggregation,details
1522,v_CA1996_1522,Total,"$  60,000 - $69,999",Number,v_CA1996_1515,Additive,"Canada Census 1996; 20% sample data; Income; Census family income of husband-wife families; Census family income of husband-wife families; $  60,000 - $69,999"
1523,v_CA1996_1523,Total,"$  70,000 - $79,999",Number,v_CA1996_1515,Additive,"Canada Census 1996; 20% sample data; Income; Census family income of husband-wife families; Census family income of husband-wife families; $  70,000 - $79,999"
1524,v_CA1996_1524,Total,"$  80,000 - $89,999",Number,v_CA1996_1515,Additive,"Canada Census 1996; 20% sample data; Income; Census family income of husband-wife families; Census family income of husband-wife families; $  80,000 - $89,999"
1525,v_CA1996_1525,Total,"$  90,000 - $99,999",Number,v_CA1996_1515,Additive,"Canada Census 1996; 20% sample data; Income; Census family income of husband-wife families; Census family income of husband-wife families; $  90,000 - $99,999"
1526,v_CA1996_1526,Total,"$100,000 and over",Number,v_CA1996_1515,Additive,"Canada Census 1996; 20% sample data; Income; Census family income of husband-wife families; Census family income of husband-wife families; $100,000 and over"
1527,v_CA1996_1527,Total,Average family income $,Currency,NA,Average of v_CA1996_1515,Canada Census 1996; 20% sample data; Income; Census family income of husband-wife families; Stats; Average family income $
1528,v_CA1996_1528,Total,Median family income $,Currency,NA,Median of v_CA1996_1515,Canada Census 1996; 20% sample data; Income; Census family income of husband-wife families; Stats; Median family income $
1529,v_CA1996_1529,Total,Standard error of average family income $,Currency,NA,Standard error based on v_CA1996_1515,Canada Census 1996; 20% sample data; Income; Census family income of husband-wife families; Stats; Standard error of average family income $
1530,v_CA1996_1530,Total,All census families,Number,NA,Additive,Canada Census 1996; 20% sample data; Income; All census families
1531,v_CA1996_1531,Total,Average family income $,Currency,v_CA1996_1530,Average of v_CA1996_1530,Canada Census 1996; 20% sample data; Income; All census families; Average family income $
1532,v_CA1996_1532,Total,Standard error of average family income $,Currency,v_CA1996_1530,Standard error based on v_CA1996_1530,Canada Census 1996; 20% sample data; Income; All census families; Standard error of average family income $
1533,v_CA1996_1533,Total,Husband-wife families,Number,NA,Additive,Canada Census 1996; 20% sample data; Income; Husband-wife families
1534,v_CA1996_1534,Total,Average family income $,Currency,v_CA1996_1533,Average of v_CA1996_1533,Canada Census 1996; 20% sample data; Income; Husband-wife families; Average family income $
1535,v_CA1996_1535,Total,Standard error of average family income $,Currency,v_CA1996_1533,Standard error based on v_CA1996_1533,Canada Census 1996; 20% sample data; Income; Husband-wife families; Standard error of average family income $
1536,v_CA1996_1536,Total,Male lone-parent families,Number,NA,Additive,Canada Census 1996; 20% sample data; Income; Male lone-parent families
1537,v_CA1996_1537,Total,Average family income $,Currency,v_CA1996_1536,Average of v_CA1996_1536,Canada Census 1996; 20% sample data; Income; Male lone-parent families; Average family income $
1538,v_CA1996_1538,Total,Standard error of average family income $,Currency,v_CA1996_1536,Standard error based on v_CA1996_1536,Canada Census 1996; 20% sample data; Income; Male lone-parent families; Standard error of average family income $
1539,v_CA1996_1539,Total,Female lone-parent families,Number,NA,Additive,Canada Census 1996; 20% sample data; Income; Female lone-parent families
1540,v_CA1996_1540,Total,Average family income $,Currency,v_CA1996_1539,Average of v_CA1996_1539,Canada Census 1996; 20% sample data; Income; Female lone-parent families; Average family income $
1541,v_CA1996_1541,Total,Standard error of average family income $,Currency,v_CA1996_1539,Standard error based on v_CA1996_1539,Canada Census 1996; 20% sample data; Income; Female lone-parent families; Standard error of average family income $
1542,v_CA1996_1542,Total,Total income of non-family persons 15 years and over,Number,NA,Additive,Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over
1543,v_CA1996_1562,Male,Total income of non-family persons 15 years and over,Number,NA,Additive,Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over
1544,v_CA1996_1582,Female,Total income of non-family persons 15 years and over,Number,NA,Additive,Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over
1545,v_CA1996_1543,Total,"Under $1,000",Number,v_CA1996_1542,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; Under $1,000"
1546,v_CA1996_1563,Male,"Under $1,000",Number,v_CA1996_1562,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; Under $1,000"
1547,v_CA1996_1583,Female,"Under $1,000",Number,v_CA1996_1582,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; Under $1,000"
1548,v_CA1996_1544,Total,"$  1,000 - $  2,999",Number,v_CA1996_1542,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $  1,000 - $  2,999"
1549,v_CA1996_1564,Male,"$  1,000 - $  2,999",Number,v_CA1996_1562,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $  1,000 - $  2,999"
1550,v_CA1996_1584,Female,"$  1,000 - $  2,999",Number,v_CA1996_1582,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $  1,000 - $  2,999"
1551,v_CA1996_1545,Total,"$  3,000 - $  4,999",Number,v_CA1996_1542,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $  3,000 - $  4,999"
1552,v_CA1996_1565,Male,"$  3,000 - $  4,999",Number,v_CA1996_1562,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $  3,000 - $  4,999"
1553,v_CA1996_1585,Female,"$  3,000 - $  4,999",Number,v_CA1996_1582,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $  3,000 - $  4,999"
1554,v_CA1996_1546,Total,"$  5,000 - $  6,999",Number,v_CA1996_1542,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $  5,000 - $  6,999"
1555,v_CA1996_1566,Male,"$  5,000 - $  6,999",Number,v_CA1996_1562,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $  5,000 - $  6,999"
1556,v_CA1996_1586,Female,"$  5,000 - $  6,999",Number,v_CA1996_1582,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $  5,000 - $  6,999"
1557,v_CA1996_1547,Total,"$  7,000 - $  9,999",Number,v_CA1996_1542,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $  7,000 - $  9,999"
1558,v_CA1996_1567,Male,"$  7,000 - $  9,999",Number,v_CA1996_1562,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $  7,000 - $  9,999"
1559,v_CA1996_1587,Female,"$  7,000 - $  9,999",Number,v_CA1996_1582,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $  7,000 - $  9,999"
1560,v_CA1996_1548,Total,"$10,000 - $11,999",Number,v_CA1996_1542,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $10,000 - $11,999"
1561,v_CA1996_1568,Male,"$10,000 - $11,999",Number,v_CA1996_1562,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $10,000 - $11,999"
1562,v_CA1996_1588,Female,"$10,000 - $11,999",Number,v_CA1996_1582,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $10,000 - $11,999"
1563,v_CA1996_1549,Total,"$12,000 - $14,999",Number,v_CA1996_1542,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $12,000 - $14,999"
1564,v_CA1996_1569,Male,"$12,000 - $14,999",Number,v_CA1996_1562,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $12,000 - $14,999"
1565,v_CA1996_1589,Female,"$12,000 - $14,999",Number,v_CA1996_1582,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $12,000 - $14,999"
1566,v_CA1996_1550,Total,"$15,000 - $19,999",Number,v_CA1996_1542,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $15,000 - $19,999"
1567,v_CA1996_1570,Male,"$15,000 - $19,999",Number,v_CA1996_1562,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $15,000 - $19,999"
1568,v_CA1996_1590,Female,"$15,000 - $19,999",Number,v_CA1996_1582,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $15,000 - $19,999"
1569,v_CA1996_1551,Total,"$20,000 - $24,999",Number,v_CA1996_1542,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $20,000 - $24,999"
1570,v_CA1996_1571,Male,"$20,000 - $24,999",Number,v_CA1996_1562,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $20,000 - $24,999"
1571,v_CA1996_1591,Female,"$20,000 - $24,999",Number,v_CA1996_1582,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $20,000 - $24,999"
1572,v_CA1996_1552,Total,"$25,000 - $29,999",Number,v_CA1996_1542,Additive,"Canada Census 1996; 20% sample data; Income; Total income of non-family persons 15 years and over; Total income of non-family persons 15 years and over; $25,000 - $29,999"
