"","vector","type","label","units","parent_vector","aggregation","details"
"3304","v_CA11N_2049","Female","4 Occupations in education, law and social, community and government services","Number","v_CA11N_2034","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 4 Occupations in education, law and social, community and government services"
"3305","v_CA11N_2050","Total","5 Occupations in art, culture, recreation and sport","Number","v_CA11N_2032","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 5 Occupations in art, culture, recreation and sport"
"3306","v_CA11N_2051","Male","5 Occupations in art, culture, recreation and sport","Number","v_CA11N_2033","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 5 Occupations in art, culture, recreation and sport"
"3307","v_CA11N_2052","Female","5 Occupations in art, culture, recreation and sport","Number","v_CA11N_2034","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 5 Occupations in art, culture, recreation and sport"
"3308","v_CA11N_2053","Total","6 Sales and service occupations","Number","v_CA11N_2032","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 6 Sales and service occupations"
"3309","v_CA11N_2054","Male","6 Sales and service occupations","Number","v_CA11N_2033","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 6 Sales and service occupations"
"3310","v_CA11N_2055","Female","6 Sales and service occupations","Number","v_CA11N_2034","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 6 Sales and service occupations"
"3311","v_CA11N_2056","Total","7 Trades, transport and equipment operators and related occupations","Number","v_CA11N_2032","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 7 Trades, transport and equipment operators and related occupations"
"3312","v_CA11N_2057","Male","7 Trades, transport and equipment operators and related occupations","Number","v_CA11N_2033","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 7 Trades, transport and equipment operators and related occupations"
"3313","v_CA11N_2058","Female","7 Trades, transport and equipment operators and related occupations","Number","v_CA11N_2034","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 7 Trades, transport and equipment operators and related occupations"
"3314","v_CA11N_2059","Total","8 Natural resources, agriculture and related production occupations","Number","v_CA11N_2032","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 8 Natural resources, agriculture and related production occupations"
"3315","v_CA11N_2060","Male","8 Natural resources, agriculture and related production occupations","Number","v_CA11N_2033","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 8 Natural resources, agriculture and related production occupations"
"3316","v_CA11N_2061","Female","8 Natural resources, agriculture and related production occupations","Number","v_CA11N_2034","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 8 Natural resources, agriculture and related production occupations"
"3317","v_CA11N_2062","Total","9 Occupations in manufacturing and utilities","Number","v_CA11N_2032","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 9 Occupations in manufacturing and utilities"
"3318","v_CA11N_2063","Male","9 Occupations in manufacturing and utilities","Number","v_CA11N_2033","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 9 Occupations in manufacturing and utilities"
"3319","v_CA11N_2064","Female","9 Occupations in manufacturing and utilities","Number","v_CA11N_2034","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 9 Occupations in manufacturing and utilities"
"3320","v_CA11N_2065","Total","Total labour force population aged 15 years and over by industry - North American Industry Classification System (NAICS) 2007","Number",NA,"Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by industry - North American Industry Classification System (NAICS) 2007"
"3321","v_CA11N_2066","Male","Total labour force population aged 15 years and over by industry - North American Industry Classification System (NAICS) 2007","Number",NA,"Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by industry - North American Industry Classification System (NAICS) 2007"
"3322","v_CA11N_2067","Female","Total labour force population aged 15 years and over by industry - North American Industry Classification System (NAICS) 2007","Number",NA,"Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by industry - North American Industry Classification System (NAICS) 2007"
"3323","v_CA11N_2068","Total","Industry - not applicable","Number","v_CA11N_2065","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by industry - North American Industry Classification System (NAICS) 2007; Industry - not applicable"
"3324","v_CA11N_2069","Male","Industry - not applicable","Number","v_CA11N_2066","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by industry - North American Industry Classification System (NAICS) 2007; Industry - not applicable"
"3325","v_CA11N_2070","Female","Industry - not applicable","Number","v_CA11N_2067","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by industry - North American Industry Classification System (NAICS) 2007; Industry - not applicable"
"3326","v_CA11N_2071","Total","All industries","Number","v_CA11N_2065","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by industry - North American Industry Classification System (NAICS) 2007; All industries"
"3327","v_CA11N_2072","Male","All industries","Number","v_CA11N_2066","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by industry - North American Industry Classification System (NAICS) 2007; All industries"
"3328","v_CA11N_2073","Female","All industries","Number","v_CA11N_2067","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by industry - North American Industry Classification System (NAICS) 2007; All industries"
"3329","v_CA11N_2074","Total","11 Agriculture, forestry, fishing and hunting","Number","v_CA11N_2071","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by industry - North American Industry Classification System (NAICS) 2007; All industries; 11 Agriculture, forestry, fishing and hunting"
"3330","v_CA11N_2075","Male","11 Agriculture, forestry, fishing and hunting","Number","v_CA11N_2072","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by industry - North American Industry Classification System (NAICS) 2007; All industries; 11 Agriculture, forestry, fishing and hunting"
"3331","v_CA11N_2076","Female","11 Agriculture, forestry, fishing and hunting","Number","v_CA11N_2073","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by industry - North American Industry Classification System (NAICS) 2007; All industries; 11 Agriculture, forestry, fishing and hunting"
"3332","v_CA11N_2077","Total","21 Mining, quarrying, and oil and gas extraction","Number","v_CA11N_2071","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by industry - North American Industry Classification System (NAICS) 2007; All industries; 21 Mining, quarrying, and oil and gas extraction"
