"","vector","type","label","units","parent_vector","aggregation","details"
"2094","v_CA06_2023","Total","$40,000 to $49,999","Number","v_CA06_2018","Additive","Census 2006; 20% data; Income; Households; All Households; After Tax; After-tax income in 2005 of private households; $40,000 to $49,999"
"2095","v_CA06_2024","Total","$50,000 to $59,999","Number","v_CA06_2018","Additive","Census 2006; 20% data; Income; Households; All Households; After Tax; After-tax income in 2005 of private households; $50,000 to $59,999"
"2096","v_CA06_2025","Total","$60,000 to $69,999","Number","v_CA06_2018","Additive","Census 2006; 20% data; Income; Households; All Households; After Tax; After-tax income in 2005 of private households; $60,000 to $69,999"
"2097","v_CA06_2026","Total","$70,000 to $79,999","Number","v_CA06_2018","Additive","Census 2006; 20% data; Income; Households; All Households; After Tax; After-tax income in 2005 of private households; $70,000 to $79,999"
"2098","v_CA06_2027","Total","$80,000 to $89,999","Number","v_CA06_2018","Additive","Census 2006; 20% data; Income; Households; All Households; After Tax; After-tax income in 2005 of private households; $80,000 to $89,999"
"2099","v_CA06_2028","Total","$90,000 to $99,999","Number","v_CA06_2018","Additive","Census 2006; 20% data; Income; Households; All Households; After Tax; After-tax income in 2005 of private households; $90,000 to $99,999"
"2100","v_CA06_2029","Total","$100,000 and over","Number","v_CA06_2018","Additive","Census 2006; 20% data; Income; Households; All Households; After Tax; After-tax income in 2005 of private households; $100,000 and over"
"2101","v_CA06_2000","Total","Median household income $","Currency",NA,"Median of v_CA06_1988","Census 2006; 20% data; Income; Households; All Households; Income Stats; Median household income $"
"2102","v_CA06_2001","Total","Average household income $","Currency",NA,"Average of v_CA06_1988","Census 2006; 20% data; Income; Households; All Households; Income Stats; Average household income $"
"2103","v_CA06_2002","Total","Standard error of average household income $","Currency","v_CA06_2001",NA,"Census 2006; 20% data; Income; Households; All Households; Income Stats; Average household income $; Standard error of average household income $"
"2104","v_CA06_2030","Total","Median after-tax household income $","Currency",NA,"Median of v_CA06_2018","Census 2006; 20% data; Income; Households; All Households; Income Stats; Median after-tax household income $"
"2105","v_CA06_2031","Total","Average after-tax household income $","Currency",NA,"Average of v_CA06_2018","Census 2006; 20% data; Income; Households; All Households; Income Stats; Average after-tax household income $"
"2106","v_CA06_2032","Total","Standard error of average after-tax household income $","Currency","v_CA06_2031",NA,"Census 2006; 20% data; Income; Households; All Households; Income Stats; Average after-tax household income $; Standard error of average after-tax household income $"
"2107","v_CA06_2003","Total","Household income in 2005 of one-person private households","Number",NA,"Additive","Census 2006; 20% data; Income; Households; One Person; Total Income; Household income in 2005 of one-person private households"
"2108","v_CA06_2004","Total","Under $10,000","Number","v_CA06_2003","Additive","Census 2006; 20% data; Income; Households; One Person; Total Income; Household income in 2005 of one-person private households; Under $10,000"
"2109","v_CA06_2005","Total","$10,000 to $19,999","Number","v_CA06_2003","Additive","Census 2006; 20% data; Income; Households; One Person; Total Income; Household income in 2005 of one-person private households; $10,000 to $19,999"
"2110","v_CA06_2006","Total","$20,000 to $29,999","Number","v_CA06_2003","Additive","Census 2006; 20% data; Income; Households; One Person; Total Income; Household income in 2005 of one-person private households; $20,000 to $29,999"
"2111","v_CA06_2007","Total","$30,000 to $39,999","Number","v_CA06_2003","Additive","Census 2006; 20% data; Income; Households; One Person; Total Income; Household income in 2005 of one-person private households; $30,000 to $39,999"
"2112","v_CA06_2008","Total","$40,000 to $49,999","Number","v_CA06_2003","Additive","Census 2006; 20% data; Income; Households; One Person; Total Income; Household income in 2005 of one-person private households; $40,000 to $49,999"
"2113","v_CA06_2009","Total","$50,000 to $59,999","Number","v_CA06_2003","Additive","Census 2006; 20% data; Income; Households; One Person; Total Income; Household income in 2005 of one-person private households; $50,000 to $59,999"
"2114","v_CA06_2010","Total","$60,000 to $69,999","Number","v_CA06_2003","Additive","Census 2006; 20% data; Income; Households; One Person; Total Income; Household income in 2005 of one-person private households; $60,000 to $69,999"
"2115","v_CA06_2011","Total","$70,000 to $79,999","Number","v_CA06_2003","Additive","Census 2006; 20% data; Income; Households; One Person; Total Income; Household income in 2005 of one-person private households; $70,000 to $79,999"
"2116","v_CA06_2012","Total","$80,000 to $89,999","Number","v_CA06_2003","Additive","Census 2006; 20% data; Income; Households; One Person; Total Income; Household income in 2005 of one-person private households; $80,000 to $89,999"
"2117","v_CA06_2013","Total","$90,000 to $99,999","Number","v_CA06_2003","Additive","Census 2006; 20% data; Income; Households; One Person; Total Income; Household income in 2005 of one-person private households; $90,000 to $99,999"
"2118","v_CA06_2014","Total","$100,000 and over","Number","v_CA06_2003","Additive","Census 2006; 20% data; Income; Households; One Person; Total Income; Household income in 2005 of one-person private households; $100,000 and over"
"2119","v_CA06_2033","Total","After-tax income in 2005 of one-person private households","Number",NA,"Additive","Census 2006; 20% data; Income; Households; One Person; After Tax; After-tax income in 2005 of one-person private households"
"2120","v_CA06_2034","Total","Under $10,000","Number","v_CA06_2033","Additive","Census 2006; 20% data; Income; Households; One Person; After Tax; After-tax income in 2005 of one-person private households; Under $10,000"
"2121","v_CA06_2035","Total","$10,000 to $19,999","Number","v_CA06_2033","Additive","Census 2006; 20% data; Income; Households; One Person; After Tax; After-tax income in 2005 of one-person private households; $10,000 to $19,999"
"2122","v_CA06_2036","Total","$20,000 to $29,999","Number","v_CA06_2033","Additive","Census 2006; 20% data; Income; Households; One Person; After Tax; After-tax income in 2005 of one-person private households; $20,000 to $29,999"
"2123","v_CA06_2037","Total","$30,000 to $39,999","Number","v_CA06_2033","Additive","Census 2006; 20% data; Income; Households; One Person; After Tax; After-tax income in 2005 of one-person private households; $30,000 to $39,999"
"2124","v_CA06_2038","Total","$40,000 to $49,999","Number","v_CA06_2033","Additive","Census 2006; 20% data; Income; Households; One Person; After Tax; After-tax income in 2005 of one-person private households; $40,000 to $49,999"
"2125","v_CA06_2039","Total","$50,000 to $59,999","Number","v_CA06_2033","Additive","Census 2006; 20% data; Income; Households; One Person; After Tax; After-tax income in 2005 of one-person private households; $50,000 to $59,999"
"2126","v_CA06_2040","Total","$60,000 to $69,999","Number","v_CA06_2033","Additive","Census 2006; 20% data; Income; Households; One Person; After Tax; After-tax income in 2005 of one-person private households; $60,000 to $69,999"
"2127","v_CA06_2041","Total","$70,000 to $79,999","Number","v_CA06_2033","Additive","Census 2006; 20% data; Income; Households; One Person; After Tax; After-tax income in 2005 of one-person private households; $70,000 to $79,999"
"2128","v_CA06_2042","Total","$80,000 to $89,999","Number","v_CA06_2033","Additive","Census 2006; 20% data; Income; Households; One Person; After Tax; After-tax income in 2005 of one-person private households; $80,000 to $89,999"
"2129","v_CA06_2043","Total","$90,000 to $99,999","Number","v_CA06_2033","Additive","Census 2006; 20% data; Income; Households; One Person; After Tax; After-tax income in 2005 of one-person private households; $90,000 to $99,999"
"2130","v_CA06_2044","Total","$100,000 and over","Number","v_CA06_2033","Additive","Census 2006; 20% data; Income; Households; One Person; After Tax; After-tax income in 2005 of one-person private households; $100,000 and over"
"2131","v_CA06_2015","Total","Median household income $","Currency",NA,"Median of v_CA06_2003","Census 2006; 20% data; Income; Households; One Person; Income Stats; Median household income $"
"2132","v_CA06_2016","Total","Average household income $","Currency",NA,"Average of v_CA06_2003","Census 2006; 20% data; Income; Households; One Person; Income Stats; Average household income $"
"2133","v_CA06_2017","Total","Standard error of average household income $","Currency","v_CA06_2016",NA,"Census 2006; 20% data; Income; Households; One Person; Income Stats; Average household income $; Standard error of average household income $"
"2134","v_CA06_2045","Total","Median after-tax household income $","Currency",NA,"Median of v_CA06_2033","Census 2006; 20% data; Income; Households; One Person; Income Stats; Median after-tax household income $"
"2135","v_CA06_2046","Total","Average after-tax household income $","Currency",NA,"Average of v_CA06_2033","Census 2006; 20% data; Income; Households; One Person; Income Stats; Average after-tax household income $"
"2136","v_CA06_2047","Total","Standard error of average after-tax household income $","Currency","v_CA06_2046",NA,"Census 2006; 20% data; Income; Households; One Person; Income Stats; Average after-tax household income $; Standard error of average after-tax household income $"
"2137","v_CA06_98","Total","Total number of occupied private dwellings","Number",NA,"Additive","Census 2006; 20% data; Shelter; Total number of occupied private dwellings"
"2138","v_CA06_99","Total","Average number of rooms per dwelling","Ratio","v_CA06_98","Average of v_CA06_98","Census 2006; 20% data; Shelter; Total number of occupied private dwellings; Average number of rooms per dwelling"
"2139","v_CA06_100","Total","Average number of bedrooms per dwelling","Ratio","v_CA06_98","Average of v_CA06_98","Census 2006; 20% data; Shelter; Total number of occupied private dwellings; Average number of bedrooms per dwelling"
"2140","v_CA06_101","Total","Total number of occupied private dwellings by housing tenure","Number",NA,"Additive","Census 2006; 20% data; Shelter; Total number of occupied private dwellings by housing tenure"
"2141","v_CA06_102","Total","Owned","Number","v_CA06_101","Additive","Census 2006; 20% data; Shelter; Total number of occupied private dwellings by housing tenure; Owned"
"2142","v_CA06_103","Total","Rented","Number","v_CA06_101","Additive","Census 2006; 20% data; Shelter; Total number of occupied private dwellings by housing tenure; Rented"
"2143","v_CA06_104","Total","Band housing","Number","v_CA06_101","Additive","Census 2006; 20% data; Shelter; Total number of occupied private dwellings by housing tenure; Band housing"
"2144","v_CA06_105","Total","Total number of occupied private dwellings by condition of dwelling","Number",NA,"Additive","Census 2006; 20% data; Shelter; Total number of occupied private dwellings by condition of dwelling"
"2145","v_CA06_106","Total","Regular maintenance only","Number","v_CA06_105","Additive","Census 2006; 20% data; Shelter; Total number of occupied private dwellings by condition of dwelling; Regular maintenance only"
"2146","v_CA06_107","Total","Minor repairs","Number","v_CA06_105","Additive","Census 2006; 20% data; Shelter; Total number of occupied private dwellings by condition of dwelling; Minor repairs"
"2147","v_CA06_108","Total","Major repairs","Number","v_CA06_105","Additive","Census 2006; 20% data; Shelter; Total number of occupied private dwellings by condition of dwelling; Major repairs"
"2148","v_CA06_109","Total","Total number of occupied private dwellings by period of construction","Number",NA,"Additive","Census 2006; 20% data; Shelter; Total number of occupied private dwellings by period of construction"
